forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
7/5/2020 0:00,7/5/2020 0:00,Mid Atlantic - Dominion,5706,0,2776,2930
7/5/2020 0:00,7/5/2020 0:00,Western,6463,0,4232,2231
7/5/2020 0:00,7/5/2020 0:00,PJM RTO,12169,0,7008,5161
7/5/2020 0:00,7/6/2020 0:00,Mid Atlantic - Dominion,3958,0,2072,1886
7/5/2020 0:00,7/6/2020 0:00,Western,4600,0,2805,1795
7/5/2020 0:00,7/6/2020 0:00,PJM RTO,8558,0,4877,3681
7/5/2020 0:00,7/7/2020 0:00,Mid Atlantic - Dominion,4081,0,2367,1714
7/5/2020 0:00,7/7/2020 0:00,Western,5127,0,3837,1290
7/5/2020 0:00,7/7/2020 0:00,PJM RTO,9208,0,6204,3004
7/5/2020 0:00,7/8/2020 0:00,Mid Atlantic - Dominion,3845,0,2196,1649
7/5/2020 0:00,7/8/2020 0:00,Western,4368,0,3845,523
7/5/2020 0:00,7/8/2020 0:00,PJM RTO,8213,0,6041,2172
7/5/2020 0:00,7/9/2020 0:00,Mid Atlantic - Dominion,2991,0,1481,1510
7/5/2020 0:00,7/9/2020 0:00,Western,4492,0,4013,479
7/5/2020 0:00,7/9/2020 0:00,PJM RTO,7483,0,5494,1989
7/5/2020 0:00,7/10/2020 0:00,Mid Atlantic - Dominion,2660,0,1253,1407
7/5/2020 0:00,7/10/2020 0:00,Western,3895,0,3416,479
7/5/2020 0:00,7/10/2020 0:00,PJM RTO,6555,0,4669,1886
7/5/2020 0:00,7/11/2020 0:00,Mid Atlantic - Dominion,2446,0,1087,1359
7/5/2020 0:00,7/11/2020 0:00,Western,3790,0,3351,439
7/5/2020 0:00,7/11/2020 0:00,PJM RTO,6236,0,4438,1798
7/4/2020 0:00,7/4/2020 0:00,Mid Atlantic - Dominion,5197,0,2957,2240
7/4/2020 0:00,7/4/2020 0:00,Western,5215,0,3466,1749
7/4/2020 0:00,7/4/2020 0:00,PJM RTO,10412,0,6423,3989
7/4/2020 0:00,7/5/2020 0:00,Mid Atlantic - Dominion,4468,0,2652,1816
7/4/2020 0:00,7/5/2020 0:00,Western,5578,0,4169,1409
7/4/2020 0:00,7/5/2020 0:00,PJM RTO,10046,0,6821,3225
7/4/2020 0:00,7/6/2020 0:00,Western,3609,0,2779,830
7/4/2020 0:00,7/6/2020 0:00,Mid Atlantic - Dominion,3674,0,2085,1589
7/4/2020 0:00,7/6/2020 0:00,PJM RTO,7283,0,4864,2419
7/4/2020 0:00,7/7/2020 0:00,Mid Atlantic - Dominion,3325,0,1814,1511
7/4/2020 0:00,7/7/2020 0:00,Western,4205,0,3811,394
7/4/2020 0:00,7/7/2020 0:00,PJM RTO,7530,0,5625,1905
7/4/2020 0:00,7/8/2020 0:00,Mid Atlantic - Dominion,3154,0,1643,1511
7/4/2020 0:00,7/8/2020 0:00,Western,4230,0,3822,408
7/4/2020 0:00,7/8/2020 0:00,PJM RTO,7384,0,5465,1919
7/4/2020 0:00,7/9/2020 0:00,Mid Atlantic - Dominion,2300,0,928,1372
7/4/2020 0:00,7/9/2020 0:00,Western,4354,0,3990,364
7/4/2020 0:00,7/9/2020 0:00,PJM RTO,6654,0,4918,1736
7/4/2020 0:00,7/10/2020 0:00,Mid Atlantic - Dominion,1969,0,700,1269
7/4/2020 0:00,7/10/2020 0:00,Western,3757,0,3393,364
7/4/2020 0:00,7/10/2020 0:00,PJM RTO,5726,0,4093,1633
7/3/2020 0:00,7/3/2020 0:00,Mid Atlantic - Dominion,3626,0,1246,2380
7/3/2020 0:00,7/3/2020 0:00,Western,5535,0,2407,3128
7/3/2020 0:00,7/3/2020 0:00,PJM RTO,9161,0,3653,5508
7/3/2020 0:00,7/4/2020 0:00,Mid Atlantic - Dominion,4554,0,2733,1821
7/3/2020 0:00,7/4/2020 0:00,Western,5066,0,3629,1437
7/3/2020 0:00,7/4/2020 0:00,PJM RTO,9620,0,6362,3258
7/3/2020 0:00,7/5/2020 0:00,Mid Atlantic - Dominion,4193,0,2379,1814
7/3/2020 0:00,7/5/2020 0:00,Western,5445,0,4051,1394
7/3/2020 0:00,7/5/2020 0:00,PJM RTO,9638,0,6430,3208
7/3/2020 0:00,7/6/2020 0:00,Mid Atlantic - Dominion,3346,0,1759,1587
7/3/2020 0:00,7/6/2020 0:00,Western,3427,0,2612,815
7/3/2020 0:00,7/6/2020 0:00,PJM RTO,6773,0,4371,2402
7/3/2020 0:00,7/7/2020 0:00,Mid Atlantic - Dominion,2990,0,1453,1537
7/3/2020 0:00,7/7/2020 0:00,Western,4156,0,3762,394
7/3/2020 0:00,7/7/2020 0:00,PJM RTO,7146,0,5215,1931
7/3/2020 0:00,7/8/2020 0:00,Mid Atlantic - Dominion,2817,0,1280,1537
7/3/2020 0:00,7/8/2020 0:00,Western,4181,0,3773,408
7/3/2020 0:00,7/8/2020 0:00,PJM RTO,6998,0,5053,1945
7/3/2020 0:00,7/9/2020 0:00,Mid Atlantic - Dominion,1965,0,567,1398
7/3/2020 0:00,7/9/2020 0:00,Western,4055,0,3691,364
7/3/2020 0:00,7/9/2020 0:00,PJM RTO,6020,0,4258,1762
7/2/2020 0:00,7/2/2020 0:00,Mid Atlantic - Dominion,5459,0,2924,2535
7/2/2020 0:00,7/2/2020 0:00,Western,5898,0,2834,3064
7/2/2020 0:00,7/2/2020 0:00,PJM RTO,11357,0,5758,5599
7/2/2020 0:00,7/3/2020 0:00,Western,4629,0,2424,2205
7/2/2020 0:00,7/3/2020 0:00,Mid Atlantic - Dominion,4659,0,2707,1952
7/2/2020 0:00,7/3/2020 0:00,PJM RTO,9288,0,5131,4157
7/2/2020 0:00,7/4/2020 0:00,Mid Atlantic - Dominion,3807,0,2067,1740
7/2/2020 0:00,7/4/2020 0:00,Western,4933,0,3548,1385
7/2/2020 0:00,7/4/2020 0:00,PJM RTO,8740,0,5615,3125
7/2/2020 0:00,7/5/2020 0:00,Mid Atlantic - Dominion,2815,0,1078,1737
7/2/2020 0:00,7/5/2020 0:00,Western,5790,0,4405,1385
7/2/2020 0:00,7/5/2020 0:00,PJM RTO,8605,0,5483,3122
7/2/2020 0:00,7/6/2020 0:00,Mid Atlantic - Dominion,2747,0,1010,1737
7/2/2020 0:00,7/6/2020 0:00,Western,3633,0,3209,424
7/2/2020 0:00,7/6/2020 0:00,PJM RTO,6380,0,4219,2161
7/2/2020 0:00,7/7/2020 0:00,Mid Atlantic - Dominion,2319,0,584,1735
7/2/2020 0:00,7/7/2020 0:00,Western,4702,0,4369,333
7/2/2020 0:00,7/7/2020 0:00,PJM RTO,7021,0,4953,2068
7/2/2020 0:00,7/8/2020 0:00,Mid Atlantic - Dominion,1954,0,656,1298
7/2/2020 0:00,7/8/2020 0:00,Western,4714,0,4337,377
7/2/2020 0:00,7/8/2020 0:00,PJM RTO,6668,0,4993,1675
7/1/2020 0:00,7/1/2020 0:00,Western,5305,0,2741,2564
7/1/2020 0:00,7/1/2020 0:00,Mid Atlantic - Dominion,7577,0,3786,3791
7/1/2020 0:00,7/1/2020 0:00,PJM RTO,12882,0,6527,6355
7/1/2020 0:00,7/2/2020 0:00,Western,3962,0,2240,1722
7/1/2020 0:00,7/2/2020 0:00,Mid Atlantic - Dominion,4603,0,2973,1630
7/1/2020 0:00,7/2/2020 0:00,PJM RTO,8565,0,5213,3352
7/1/2020 0:00,7/3/2020 0:00,Western,3364,0,2340,1024
7/1/2020 0:00,7/3/2020 0:00,Mid Atlantic - Dominion,4227,0,2720,1507
7/1/2020 0:00,7/3/2020 0:00,PJM RTO,7591,0,5060,2531
7/1/2020 0:00,7/4/2020 0:00,Mid Atlantic - Dominion,3275,0,1976,1299
7/1/2020 0:00,7/4/2020 0:00,Western,4232,0,3434,798
7/1/2020 0:00,7/4/2020 0:00,PJM RTO,7507,0,5410,2097
7/1/2020 0:00,7/5/2020 0:00,Mid Atlantic - Dominion,2374,0,1078,1296
7/1/2020 0:00,7/5/2020 0:00,Western,5231,0,4433,798
7/1/2020 0:00,7/5/2020 0:00,PJM RTO,7605,0,5511,2094
7/1/2020 0:00,7/6/2020 0:00,Mid Atlantic - Dominion,2306,0,1010,1296
7/1/2020 0:00,7/6/2020 0:00,Western,3636,0,3207,429
7/1/2020 0:00,7/6/2020 0:00,PJM RTO,5942,0,4217,1725
7/1/2020 0:00,7/7/2020 0:00,Mid Atlantic - Dominion,1678,0,384,1294
7/1/2020 0:00,7/7/2020 0:00,Western,4230,0,3897,333
7/1/2020 0:00,7/7/2020 0:00,PJM RTO,5908,0,4281,1627
6/30/2020 0:00,6/30/2020 0:00,Western,5698,0,3533,2165
6/30/2020 0:00,6/30/2020 0:00,Mid Atlantic - Dominion,6313,0,3325,2988
6/30/2020 0:00,6/30/2020 0:00,PJM RTO,12011,0,6858,5153
6/30/2020 0:00,7/1/2020 0:00,Western,4801,0,3366,1435
6/30/2020 0:00,7/1/2020 0:00,Mid Atlantic - Dominion,5822,0,3512,2310
6/30/2020 0:00,7/1/2020 0:00,PJM RTO,10623,0,6878,3745
6/30/2020 0:00,7/2/2020 0:00,Western,3181,0,1746,1435
6/30/2020 0:00,7/2/2020 0:00,Mid Atlantic - Dominion,4037,0,3030,1007
6/30/2020 0:00,7/2/2020 0:00,PJM RTO,7218,0,4776,2442
6/30/2020 0:00,7/3/2020 0:00,Western,2281,0,1526,755
6/30/2020 0:00,7/3/2020 0:00,Mid Atlantic - Dominion,3688,0,2693,995
6/30/2020 0:00,7/3/2020 0:00,PJM RTO,5969,0,4219,1750
6/30/2020 0:00,7/4/2020 0:00,Western,2123,0,1385,738
6/30/2020 0:00,7/4/2020 0:00,Mid Atlantic - Dominion,2945,0,1985,960
6/30/2020 0:00,7/4/2020 0:00,PJM RTO,5068,0,3370,1698
6/30/2020 0:00,7/5/2020 0:00,Mid Atlantic - Dominion,2047,0,1087,960
6/30/2020 0:00,7/5/2020 0:00,Western,2183,0,1945,238
6/30/2020 0:00,7/5/2020 0:00,PJM RTO,4230,0,3032,1198
6/30/2020 0:00,7/6/2020 0:00,Mid Atlantic - Dominion,1939,0,979,960
6/30/2020 0:00,7/6/2020 0:00,Western,2205,0,1969,236
6/30/2020 0:00,7/6/2020 0:00,PJM RTO,4144,0,2948,1196
6/29/2020 0:00,6/29/2020 0:00,Western,4768,0,2809,1959
6/29/2020 0:00,6/29/2020 0:00,Mid Atlantic - Dominion,7380,0,3321,4059
6/29/2020 0:00,6/29/2020 0:00,PJM RTO,12148,0,6130,6018
6/29/2020 0:00,6/30/2020 0:00,Western,3575,0,2625,950
6/29/2020 0:00,6/30/2020 0:00,Mid Atlantic - Dominion,5926,0,3573,2353
6/29/2020 0:00,6/30/2020 0:00,PJM RTO,9501,0,6198,3303
6/29/2020 0:00,7/1/2020 0:00,Western,3144,0,2418,726
6/29/2020 0:00,7/1/2020 0:00,Mid Atlantic - Dominion,6089,0,3927,2162
6/29/2020 0:00,7/1/2020 0:00,PJM RTO,9233,0,6345,2888
6/29/2020 0:00,7/2/2020 0:00,Western,1734,0,1564,170
6/29/2020 0:00,7/2/2020 0:00,Mid Atlantic - Dominion,3519,0,2638,881
6/29/2020 0:00,7/2/2020 0:00,PJM RTO,5253,0,4202,1051
6/29/2020 0:00,7/3/2020 0:00,Western,1614,0,1464,150
6/29/2020 0:00,7/3/2020 0:00,Mid Atlantic - Dominion,3262,0,2390,872
6/29/2020 0:00,7/3/2020 0:00,PJM RTO,4876,0,3854,1022
6/29/2020 0:00,7/4/2020 0:00,Western,1434,0,1301,133
6/29/2020 0:00,7/4/2020 0:00,Mid Atlantic - Dominion,2408,0,1558,850
6/29/2020 0:00,7/4/2020 0:00,PJM RTO,3842,0,2859,983
6/29/2020 0:00,7/5/2020 0:00,Western,1434,0,1301,133
6/29/2020 0:00,7/5/2020 0:00,Mid Atlantic - Dominion,1882,0,1032,850
6/29/2020 0:00,7/5/2020 0:00,PJM RTO,3316,0,2333,983
6/28/2020 0:00,6/28/2020 0:00,Mid Atlantic - Dominion,7046,0,2260,4786
6/28/2020 0:00,6/28/2020 0:00,Western,8480,0,4728,3752
6/28/2020 0:00,6/28/2020 0:00,PJM RTO,15526,0,6988,8538
6/28/2020 0:00,6/29/2020 0:00,Western,4968,0,2186,2782
6/28/2020 0:00,6/29/2020 0:00,Mid Atlantic - Dominion,6900,0,3362,3538
6/28/2020 0:00,6/29/2020 0:00,PJM RTO,11868,0,5548,6320
6/28/2020 0:00,6/30/2020 0:00,Western,3636,0,2625,1011
6/28/2020 0:00,6/30/2020 0:00,Mid Atlantic - Dominion,5909,0,3549,2360
6/28/2020 0:00,6/30/2020 0:00,PJM RTO,9545,0,6174,3371
6/28/2020 0:00,7/1/2020 0:00,Western,3185,0,2418,767
6/28/2020 0:00,7/1/2020 0:00,Mid Atlantic - Dominion,5874,0,3655,2219
6/28/2020 0:00,7/1/2020 0:00,PJM RTO,9059,0,6073,2986
6/28/2020 0:00,7/2/2020 0:00,Western,2395,0,2184,211
6/28/2020 0:00,7/2/2020 0:00,Mid Atlantic - Dominion,3268,0,2336,932
6/28/2020 0:00,7/2/2020 0:00,PJM RTO,5663,0,4520,1143
6/28/2020 0:00,7/3/2020 0:00,Western,2267,0,2084,183
6/28/2020 0:00,7/3/2020 0:00,Mid Atlantic - Dominion,3050,0,2118,932
6/28/2020 0:00,7/3/2020 0:00,PJM RTO,5317,0,4202,1115
6/28/2020 0:00,7/4/2020 0:00,Western,2087,0,1921,166
6/28/2020 0:00,7/4/2020 0:00,Mid Atlantic - Dominion,2463,0,1558,905
6/28/2020 0:00,7/4/2020 0:00,PJM RTO,4550,0,3479,1071
6/27/2020 0:00,6/27/2020 0:00,Western,10283,0,5787,4496
6/27/2020 0:00,6/27/2020 0:00,Mid Atlantic - Dominion,10600,0,5308,5292
6/27/2020 0:00,6/27/2020 0:00,PJM RTO,20883,0,11095,9788
6/27/2020 0:00,6/28/2020 0:00,Mid Atlantic - Dominion,7387,0,2452,4935
6/27/2020 0:00,6/28/2020 0:00,Western,8442,0,3994,4448
6/27/2020 0:00,6/28/2020 0:00,PJM RTO,15829,0,6446,9383
6/27/2020 0:00,6/29/2020 0:00,Western,5392,0,1735,3657
6/27/2020 0:00,6/29/2020 0:00,Mid Atlantic - Dominion,7520,0,2749,4771
6/27/2020 0:00,6/29/2020 0:00,PJM RTO,12912,0,4484,8428
6/27/2020 0:00,6/30/2020 0:00,Western,4599,0,2625,1974
6/27/2020 0:00,6/30/2020 0:00,Mid Atlantic - Dominion,5259,0,2924,2335
6/27/2020 0:00,6/30/2020 0:00,PJM RTO,9858,0,5549,4309
6/27/2020 0:00,7/1/2020 0:00,Western,4178,0,2418,1760
6/27/2020 0:00,7/1/2020 0:00,Mid Atlantic - Dominion,4687,0,2637,2050
6/27/2020 0:00,7/1/2020 0:00,PJM RTO,8865,0,5055,3810
6/27/2020 0:00,7/2/2020 0:00,Mid Atlantic - Dominion,2767,0,1964,803
6/27/2020 0:00,7/2/2020 0:00,Western,3388,0,2184,1204
6/27/2020 0:00,7/2/2020 0:00,PJM RTO,6155,0,4148,2007
6/27/2020 0:00,7/3/2020 0:00,Mid Atlantic - Dominion,2549,0,1746,803
6/27/2020 0:00,7/3/2020 0:00,Western,3208,0,2084,1124
6/27/2020 0:00,7/3/2020 0:00,PJM RTO,5757,0,3830,1927
6/26/2020 0:00,6/26/2020 0:00,Mid Atlantic - Dominion,8660,0,2693,5967
6/26/2020 0:00,6/26/2020 0:00,Western,8807,0,2280,6527
6/26/2020 0:00,6/26/2020 0:00,PJM RTO,17467,0,4973,12494
6/26/2020 0:00,6/27/2020 0:00,Western,8436,0,4028,4408
6/26/2020 0:00,6/27/2020 0:00,Mid Atlantic - Dominion,9814,0,5381,4433
6/26/2020 0:00,6/27/2020 0:00,PJM RTO,18250,0,9409,8841
6/26/2020 0:00,6/28/2020 0:00,Western,5876,0,2470,3406
6/26/2020 0:00,6/28/2020 0:00,Mid Atlantic - Dominion,6866,0,2445,4421
6/26/2020 0:00,6/28/2020 0:00,PJM RTO,12742,0,4915,7827
6/26/2020 0:00,6/29/2020 0:00,Western,2773,0,381,2392
6/26/2020 0:00,6/29/2020 0:00,Mid Atlantic - Dominion,6394,0,2132,4262
6/26/2020 0:00,6/29/2020 0:00,PJM RTO,9167,0,2513,6654
6/26/2020 0:00,6/30/2020 0:00,Western,2835,0,943,1892
6/26/2020 0:00,6/30/2020 0:00,Mid Atlantic - Dominion,4571,0,2234,2337
6/26/2020 0:00,6/30/2020 0:00,PJM RTO,7406,0,3177,4229
6/26/2020 0:00,7/1/2020 0:00,Western,2791,0,1114,1677
6/26/2020 0:00,7/1/2020 0:00,Mid Atlantic - Dominion,3904,0,1852,2052
6/26/2020 0:00,7/1/2020 0:00,PJM RTO,6695,0,2966,3729
6/26/2020 0:00,7/2/2020 0:00,Western,2001,0,880,1121
6/26/2020 0:00,7/2/2020 0:00,Mid Atlantic - Dominion,2129,0,1324,805
6/26/2020 0:00,7/2/2020 0:00,PJM RTO,4130,0,2204,1926
6/25/2020 0:00,6/25/2020 0:00,Mid Atlantic - Dominion,7153,0,2768,4385
6/25/2020 0:00,6/25/2020 0:00,Western,9221,0,3125,6096
6/25/2020 0:00,6/25/2020 0:00,PJM RTO,16374,0,5893,10481
6/25/2020 0:00,6/26/2020 0:00,Mid Atlantic - Dominion,5540,0,2816,2724
6/25/2020 0:00,6/26/2020 0:00,Western,8462,0,3037,5425
6/25/2020 0:00,6/26/2020 0:00,PJM RTO,14002,0,5853,8149
6/25/2020 0:00,6/27/2020 0:00,Mid Atlantic - Dominion,4256,0,3023,1233
6/25/2020 0:00,6/27/2020 0:00,Western,8266,0,3920,4346
6/25/2020 0:00,6/27/2020 0:00,PJM RTO,12522,0,6943,5579
6/25/2020 0:00,6/28/2020 0:00,Mid Atlantic - Dominion,2836,0,1603,1233
6/25/2020 0:00,6/28/2020 0:00,Western,6603,0,2909,3694
6/25/2020 0:00,6/28/2020 0:00,PJM RTO,9439,0,4512,4927
6/25/2020 0:00,6/29/2020 0:00,Mid Atlantic - Dominion,2776,0,1702,1074
6/25/2020 0:00,6/29/2020 0:00,Western,3825,0,1145,2680
6/25/2020 0:00,6/29/2020 0:00,PJM RTO,6601,0,2847,3754
6/25/2020 0:00,6/30/2020 0:00,Mid Atlantic - Dominion,2038,0,1048,990
6/25/2020 0:00,6/30/2020 0:00,Western,2725,0,840,1885
6/25/2020 0:00,6/30/2020 0:00,PJM RTO,4763,0,1888,2875
6/25/2020 0:00,7/1/2020 0:00,Mid Atlantic - Dominion,1902,0,1175,727
6/25/2020 0:00,7/1/2020 0:00,Western,2680,0,1011,1669
6/25/2020 0:00,7/1/2020 0:00,PJM RTO,4582,0,2186,2396
6/24/2020 0:00,6/24/2020 0:00,Mid Atlantic - Dominion,5677,0,2647,3030
6/24/2020 0:00,6/24/2020 0:00,Western,6406,0,2912,3494
6/24/2020 0:00,6/24/2020 0:00,PJM RTO,12083,0,5559,6524
6/24/2020 0:00,6/25/2020 0:00,Western,5528,0,2539,2989
6/24/2020 0:00,6/25/2020 0:00,Mid Atlantic - Dominion,5627,0,3072,2555
6/24/2020 0:00,6/25/2020 0:00,PJM RTO,11155,0,5611,5544
6/24/2020 0:00,6/26/2020 0:00,Western,4617,0,1768,2849
6/24/2020 0:00,6/26/2020 0:00,Mid Atlantic - Dominion,5162,0,2807,2355
6/24/2020 0:00,6/26/2020 0:00,PJM RTO,9779,0,4575,5204
6/24/2020 0:00,6/27/2020 0:00,Western,3420,0,1548,1872
6/24/2020 0:00,6/27/2020 0:00,Mid Atlantic - Dominion,3997,0,2976,1021
6/24/2020 0:00,6/27/2020 0:00,PJM RTO,7417,0,4524,2893
6/24/2020 0:00,6/28/2020 0:00,Mid Atlantic - Dominion,2646,0,1625,1021
6/24/2020 0:00,6/28/2020 0:00,Western,3365,0,1493,1872
6/24/2020 0:00,6/28/2020 0:00,PJM RTO,6011,0,3118,2893
6/24/2020 0:00,6/29/2020 0:00,Mid Atlantic - Dominion,2538,0,1539,999
6/24/2020 0:00,6/29/2020 0:00,Western,2865,0,1017,1848
6/24/2020 0:00,6/29/2020 0:00,PJM RTO,5403,0,2556,2847
6/24/2020 0:00,6/30/2020 0:00,Mid Atlantic - Dominion,1877,0,888,989
6/24/2020 0:00,6/30/2020 0:00,Western,2648,0,800,1848
6/24/2020 0:00,6/30/2020 0:00,PJM RTO,4525,0,1688,2837
6/23/2020 0:00,6/23/2020 0:00,Mid Atlantic - Dominion,5239,0,2670,2569
6/23/2020 0:00,6/23/2020 0:00,Western,5631,0,2105,3526
6/23/2020 0:00,6/23/2020 0:00,PJM RTO,10870,0,4775,6095
6/23/2020 0:00,6/24/2020 0:00,Mid Atlantic - Dominion,3522,0,2059,1463
6/23/2020 0:00,6/24/2020 0:00,Western,5837,0,2805,3032
6/23/2020 0:00,6/24/2020 0:00,PJM RTO,9359,0,4864,4495
6/23/2020 0:00,6/25/2020 0:00,Mid Atlantic - Dominion,3563,0,2254,1309
6/23/2020 0:00,6/25/2020 0:00,Western,4946,0,1950,2996
6/23/2020 0:00,6/25/2020 0:00,PJM RTO,8509,0,4204,4305
6/23/2020 0:00,6/26/2020 0:00,Mid Atlantic - Dominion,3152,0,1858,1294
6/23/2020 0:00,6/26/2020 0:00,Western,4319,0,1600,2719
6/23/2020 0:00,6/26/2020 0:00,PJM RTO,7471,0,3458,4013
6/23/2020 0:00,6/27/2020 0:00,Mid Atlantic - Dominion,1924,0,938,986
6/23/2020 0:00,6/27/2020 0:00,Western,3189,0,1320,1869
6/23/2020 0:00,6/27/2020 0:00,PJM RTO,5113,0,2258,2855
6/23/2020 0:00,6/28/2020 0:00,Mid Atlantic - Dominion,1798,0,812,986
6/23/2020 0:00,6/28/2020 0:00,Western,3134,0,1265,1869
6/23/2020 0:00,6/28/2020 0:00,PJM RTO,4932,0,2077,2855
6/23/2020 0:00,6/29/2020 0:00,Mid Atlantic - Dominion,1960,0,974,986
6/23/2020 0:00,6/29/2020 0:00,Western,2840,0,993,1847
6/23/2020 0:00,6/29/2020 0:00,PJM RTO,4800,0,1967,2833
6/22/2020 0:00,6/22/2020 0:00,Western,5129,0,2200,2929
6/22/2020 0:00,6/22/2020 0:00,Mid Atlantic - Dominion,5333,0,1761,3572
6/22/2020 0:00,6/22/2020 0:00,PJM RTO,10462,0,3961,6501
6/22/2020 0:00,6/23/2020 0:00,Mid Atlantic - Dominion,4004,0,2170,1834
6/22/2020 0:00,6/23/2020 0:00,Western,4894,0,2077,2817
6/22/2020 0:00,6/23/2020 0:00,PJM RTO,8898,0,4247,4651
6/22/2020 0:00,6/24/2020 0:00,Mid Atlantic - Dominion,2936,0,1607,1329
6/22/2020 0:00,6/24/2020 0:00,Western,4485,0,1697,2788
6/22/2020 0:00,6/24/2020 0:00,PJM RTO,7421,0,3304,4117
6/22/2020 0:00,6/25/2020 0:00,Mid Atlantic - Dominion,2855,0,1530,1325
6/22/2020 0:00,6/25/2020 0:00,Western,4423,0,1645,2778
6/22/2020 0:00,6/25/2020 0:00,PJM RTO,7278,0,3175,4103
6/22/2020 0:00,6/26/2020 0:00,Mid Atlantic - Dominion,2789,0,1576,1213
6/22/2020 0:00,6/26/2020 0:00,Western,4321,0,1595,2726
6/22/2020 0:00,6/26/2020 0:00,PJM RTO,7110,0,3171,3939
6/22/2020 0:00,6/27/2020 0:00,Mid Atlantic - Dominion,1667,0,690,977
6/22/2020 0:00,6/27/2020 0:00,Western,2871,0,995,1876
6/22/2020 0:00,6/27/2020 0:00,PJM RTO,4538,0,1685,2853
6/22/2020 0:00,6/28/2020 0:00,Mid Atlantic - Dominion,1541,0,564,977
6/22/2020 0:00,6/28/2020 0:00,Western,2816,0,940,1876
6/22/2020 0:00,6/28/2020 0:00,PJM RTO,4357,0,1504,2853
6/21/2020 0:00,6/21/2020 0:00,Mid Atlantic - Dominion,5523,0,2830,2693
6/21/2020 0:00,6/21/2020 0:00,Western,6754,0,1489,5265
6/21/2020 0:00,6/21/2020 0:00,PJM RTO,12277,0,4319,7958
6/21/2020 0:00,6/22/2020 0:00,Mid Atlantic - Dominion,3970,0,2139,1831
6/21/2020 0:00,6/22/2020 0:00,Western,6937,0,2197,4740
6/21/2020 0:00,6/22/2020 0:00,PJM RTO,10907,0,4336,6571
6/21/2020 0:00,6/23/2020 0:00,Mid Atlantic - Dominion,3689,0,2158,1531
6/21/2020 0:00,6/23/2020 0:00,Western,4866,0,2080,2786
6/21/2020 0:00,6/23/2020 0:00,PJM RTO,8555,0,4238,4317
6/21/2020 0:00,6/24/2020 0:00,Mid Atlantic - Dominion,2839,0,1607,1232
6/21/2020 0:00,6/24/2020 0:00,Western,4454,0,1697,2757
6/21/2020 0:00,6/24/2020 0:00,PJM RTO,7293,0,3304,3989
6/21/2020 0:00,6/25/2020 0:00,Mid Atlantic - Dominion,2758,0,1530,1228
6/21/2020 0:00,6/25/2020 0:00,Western,4392,0,1645,2747
6/21/2020 0:00,6/25/2020 0:00,PJM RTO,7150,0,3175,3975
6/21/2020 0:00,6/26/2020 0:00,Mid Atlantic - Dominion,2786,0,1576,1210
6/21/2020 0:00,6/26/2020 0:00,Western,4290,0,1595,2695
6/21/2020 0:00,6/26/2020 0:00,PJM RTO,7076,0,3171,3905
6/21/2020 0:00,6/27/2020 0:00,Mid Atlantic - Dominion,1664,0,690,974
6/21/2020 0:00,6/27/2020 0:00,Western,2840,0,995,1845
6/21/2020 0:00,6/27/2020 0:00,PJM RTO,4504,0,1685,2819
6/20/2020 0:00,6/20/2020 0:00,Western,7745,0,4248,3497
6/20/2020 0:00,6/20/2020 0:00,Mid Atlantic - Dominion,8107,0,4647,3460
6/20/2020 0:00,6/20/2020 0:00,PJM RTO,15852,0,8895,6957
6/20/2020 0:00,6/21/2020 0:00,Mid Atlantic - Dominion,6229,0,3442,2787
6/20/2020 0:00,6/21/2020 0:00,Western,6984,0,3342,3642
6/20/2020 0:00,6/21/2020 0:00,PJM RTO,13213,0,6784,6429
6/20/2020 0:00,6/22/2020 0:00,Mid Atlantic - Dominion,4801,0,2302,2499
6/20/2020 0:00,6/22/2020 0:00,Western,4950,0,2367,2583
6/20/2020 0:00,6/22/2020 0:00,PJM RTO,9751,0,4669,5082
6/20/2020 0:00,6/23/2020 0:00,Mid Atlantic - Dominion,4275,0,2113,2162
6/20/2020 0:00,6/23/2020 0:00,Western,4581,0,2080,2501
6/20/2020 0:00,6/23/2020 0:00,PJM RTO,8856,0,4193,4663
6/20/2020 0:00,6/24/2020 0:00,Mid Atlantic - Dominion,2892,0,1562,1330
6/20/2020 0:00,6/24/2020 0:00,Western,4169,0,1697,2472
6/20/2020 0:00,6/24/2020 0:00,PJM RTO,7061,0,3259,3802
6/20/2020 0:00,6/25/2020 0:00,Mid Atlantic - Dominion,2811,0,1485,1326
6/20/2020 0:00,6/25/2020 0:00,Western,4107,0,1645,2462
6/20/2020 0:00,6/25/2020 0:00,PJM RTO,6918,0,3130,3788
6/20/2020 0:00,6/26/2020 0:00,Mid Atlantic - Dominion,2745,0,1531,1214
6/20/2020 0:00,6/26/2020 0:00,Western,4005,0,1595,2410
6/20/2020 0:00,6/26/2020 0:00,PJM RTO,6750,0,3126,3624
6/19/2020 0:00,6/19/2020 0:00,Western,8428,0,4733,3695
6/19/2020 0:00,6/19/2020 0:00,Mid Atlantic - Dominion,8946,0,5387,3559
6/19/2020 0:00,6/19/2020 0:00,PJM RTO,17374,0,10120,7254
6/19/2020 0:00,6/20/2020 0:00,Mid Atlantic - Dominion,6901,0,5310,1591
6/19/2020 0:00,6/20/2020 0:00,Western,7067,0,4294,2773
6/19/2020 0:00,6/20/2020 0:00,PJM RTO,13968,0,9604,4364
